name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,LastExonStart,LastExonEnd,Group
RASD2,chr22,+,35936914,35950048,35942856,35948079,3,35947549,35950048,2
MB,chr22,-,36002810,36019401,36003343,36013304,4,36002810,36003490,2
AL049747.1,chr22,-,36023039,36031181,36023488,36031026,2,36023039,36023706,2
APOL6,chr22,+,36044441,36064456,36052472,36055643,3,36054661,36064456,2
APOL5,chr22,+,36113918,36125530,36113918,36124945,5,36125400,36125530,3
RBFOX2,chr22,-,36140251,36424473,36140251,36424473,14,36140251,36140296,2
APOL3,chr22,-,36536377,36562225,36537247,36537856,4,36536377,36538106,2
APOL4,chr22,-,36585176,36600879,36587783,36598082,5,36585176,36587958,2
APOL2,chr22,-,36622255,36636000,36623449,36629208,6,36622255,36624326,2
APOL1,chr22,+,36649055,36663571,36651001,36662079,6,36661196,36663571,2
MYH9,chr22,-,36677326,36784063,36678713,36745281,41,36677326,36678831,2
TXN2,chr22,-,36863092,36877681,36863850,36872860,4,36863092,36863964,2
FOXRED2,chr22,-,36883236,36903148,36886054,36902469,9,36883236,36886314,2
EIF3D,chr22,-,36906896,36925483,36907033,36922168,15,36906896,36907047,2
CACNG2,chr22,-,36959967,37099603,36960397,37098621,4,36959967,36960933,2
IFT27,chr22,-,37154245,37172197,37154354,37171751,7,37154245,37154453,2
PVALB,chr22,-,37196727,37215523,37196933,37213049,5,37196727,37196962,2
NCF4,chr22,+,37257029,37274057,37257213,37273865,10,37273669,37274057,2
CSF2RB,chr22,+,37309674,37336481,37318249,37334544,14,37333418,37336481,2
TEX33,chr22,-,37387165,37403839,37387219,37398111,6,37387165,37387317,2
TST,chr22,-,37406899,37415568,37407067,37414773,3,37406899,37407366,2
MPST,chr22,+,37415675,37425842,37420256,37425555,3,37425256,37425842,2
KCTD17,chr22,+,37447778,37459430,37447779,37458634,8,37458564,37459430,2
TMPRSS6,chr22,-,37461478,37499696,37462119,37499579,18,37461478,37462278,2
IL2RB,chr22,-,37521877,37546030,37524135,37540212,10,37521877,37524888,2
C1QTNF6,chr22,-,37576206,37584329,37578227,37584253,3,37576206,37578775,2
SSTR3,chr22,-,37600277,37608362,37602585,37603842,2,37600277,37603878,2
RAC2,chr22,-,37621300,37640310,37622712,37640188,7,37621300,37622079,3
CYTH4,chr22,+,37678423,37711382,37678610,37709552,13,37709479,37711382,2
ELFN2,chr22,-,37763999,37823505,37769111,37771574,3,37763999,37772036,2
MFNG,chr22,-,37865102,37882439,37866000,37882215,8,37865102,37866067,2
CARD10,chr22,-,37886401,37915247,37887196,37915207,20,37886401,37887431,2
CDC42EP1,chr22,+,37956453,37965412,37962356,37964827,3,37964114,37965412,2
LGALS2,chr22,-,37966254,37976087,37966269,37975912,4,37966254,37966419,2
GGA1,chr22,+,38004481,38029571,38004867,38028718,17,38028607,38029571,2
SH3BP1,chr22,+,38035481,38052124,38035794,38051691,18,38051278,38052124,2
PDXP,chr22,+,38054733,38062941,38054789,38061878,2,38061561,38062941,2
LGALS1,chr22,+,38071614,38075813,38071709,38075756,4,38075609,38075813,2
NOL12,chr22,+,38082329,38089483,38082399,38087343,6,38087180,38089483,2
TRIOBP,chr22,+,38093010,38172563,38097372,38168769,24,38169789,38172563,3
H1F0,chr22,+,38201113,38203442,38201551,38202136,1,38201113,38203442,1
GCAT,chr22,+,38203911,38213183,38203974,38212725,10,38212935,38213183,3
GALR3,chr22,+,38219388,38221502,38219413,38221477,2,38220729,38221502,2
ANKRD54,chr22,-,38226861,38240438,38227949,38240245,8,38226861,38228024,2
EIF3L,chr22,+,38244874,38285414,38245456,38284471,13,38284432,38285414,2
MICALL1,chr22,+,38302303,38338829,38302429,38336837,16,38336715,38338829,2
C22orf23,chr22,-,38339527,38349654,38340181,38349156,7,38339527,38340253,2
POLR2F,chr22,+,38349669,38365319,38349794,38363722,5,38363631,38365319,2
SOX10,chr22,-,38368306,38380544,38369501,38379791,4,38368306,38370205,2
PICK1,chr22,+,38453206,38471708,38453816,38471139,13,38470870,38471708,2
SLC16A8,chr22,-,38474140,38479149,38474394,38478880,5,38474140,38474711,2
BAIAP2L2,chr22,-,38480895,38506677,38481306,38506532,14,38480895,38481382,2
PLA2G6,chr22,-,38507506,38577836,38508167,38565433,16,38507506,38508312,2
MAFF,chr22,+,38597938,38612510,38609860,38610885,3,38610426,38612510,2
TMEM184B,chr22,-,38615297,38669040,38617475,38643967,9,38615297,38617717,2
CSNK1E,chr22,-,38686696,38714089,38689292,38710162,11,38686696,38687944,3
KCNJ4,chr22,-,38822331,38851205,38822799,38824137,2,38822331,38824176,2
KDELR3,chr22,+,38864066,38879452,38864238,38878541,5,38878500,38879452,2
DDX17,chr22,-,38879444,38902342,38881939,38902242,13,38879444,38882445,2
DMC1,chr22,-,38914953,38966291,38916024,38964261,14,38914953,38916094,2
FAM227A,chr22,-,38974124,39052634,38982129,39046173,17,38974124,38982204,2
CBY1,chr22,+,39052659,39069859,39064059,39069241,5,39069163,39069859,2
TOMM22,chr22,+,39077952,39080818,39077983,39079846,4,39079771,39080818,2
JOSD1,chr22,-,39081547,39096672,39083906,39095992,4,39081547,39084006,2
GTPBP1,chr22,+,39101727,39129592,39101960,39126709,12,39126616,39129592,2
SUN2,chr22,-,39130740,39152004,39132271,39148633,18,39130740,39132385,2
DNAL4,chr22,-,39174512,39190178,39175453,39178736,4,39174512,39175618,2
NPTXR,chr22,-,39214456,39239987,39218613,39239863,5,39214456,39218838,2
CBX6,chr22,-,39260233,39268221,39262213,39268195,5,39260233,39263152,2
APOBEC3A,chr22,+,39353526,39359188,39353696,39358514,5,39358499,39359188,2
APOBEC3B,chr22,+,39378413,39388789,39378458,39388450,8,39388435,39388789,2
APOBEC3C,chr22,+,39410087,39416357,39410367,39414392,4,39414273,39416357,2
APOBEC3D,chr22,+,39417117,39429281,39417524,39428321,7,39428202,39429281,2
APOBEC3F,chr22,+,39436608,39449915,39436965,39448700,7,39448581,39449915,2
APOBEC3G,chr22,+,39473009,39483748,39473366,39483426,8,39483411,39483748,2
APOBEC3H,chr22,+,39493228,39500072,39496283,39499702,5,39499696,39500072,2
CBX7,chr22,-,39526776,39548655,39529895,39548449,6,39526776,39530053,2
PDGFB,chr22,-,39619363,39640756,39621727,39639968,7,39619363,39621318,3
AL031590.1,chr22,-,39656864,39657063,39656864,39657063,2,39656864,39656884,2
SYNGR1,chr22,+,39746000,39781593,39746015,39777919,4,39777700,39781593,2
TAB1,chr22,+,39795788,39832828,39795807,39832576,11,39832494,39832828,2
MGAT3,chr22,+,39853348,39888199,39883352,39884954,2,39883351,39888199,2
MIEF1,chr22,+,39898357,39914137,39907299,39910328,6,39909521,39914137,2
ATF4,chr22,+,39916568,39918691,39917450,39918607,3,39917777,39918691,2
RPS19BP1,chr22,-,39925097,39928860,39925496,39928743,4,39925097,39925628,2
CACNA1I,chr22,+,39966757,40085742,39966757,40082410,37,40081765,40085742,2
ENTHD1,chr22,-,40139048,40289794,40139683,40283752,7,40139048,40140288,2
GRAP2,chr22,+,40297085,40369725,40343110,40367088,8,40366908,40369725,2
FAM83F,chr22,+,40390952,40439533,40391046,40425569,5,40425519,40439533,2
TNRC6B,chr22,+,40440820,40731811,40521821,40719245,24,40718857,40731811,2
ADSL,chr22,+,40742506,40763008,40742562,40762526,13,40762439,40763008,2
SGSM3,chr22,+,40766614,40806293,40796810,40805763,22,40805685,40806293,2
MKL1,chr22,-,40806284,41032689,40807393,40859231,15,40806284,40807911,2
MCHR1,chr22,+,41074753,41078818,41075449,41077932,2,41076952,41078818,2
SLC25A17,chr22,-,41165633,41215386,41166837,41215252,9,41165633,41166985,2
ST13,chr22,-,41220538,41253026,41222541,41252544,12,41220538,41222670,2
XPNPEP3,chr22,+,41253101,41328819,41253185,41322439,10,41322272,41328819,2
DNAJB7,chr22,-,41255552,41258130,41257068,41257998,1,41255552,41258130,1
RBX1,chr22,+,41347362,41369313,41347402,41368492,5,41368479,41369313,2
EP300,chr22,+,41487789,41576081,41489008,41574960,31,41572776,41576081,2
L3MBTL2,chr22,+,41601208,41627275,41601366,41626255,17,41626142,41627275,2
CHADL,chr22,-,41625516,41636938,41625707,41636885,6,41625516,41625734,2
RANGAP1,chr22,-,41641614,41682255,41642606,41677048,16,41641614,41642676,2
AL035681.1,chr22,-,41685387,41685686,41685387,41685686,2,41685387,41685407,2
ZC3H7B,chr22,+,41697525,41756151,41716664,41753433,23,41753180,41756151,2
TEF,chr22,+,41763336,41795328,41763536,41791964,4,41791748,41795328,2
TOB2,chr22,-,41829495,41843027,41832314,41833349,2,41829495,41833411,2
PHF5A,chr22,-,41855720,41864729,41856401,41864657,4,41855720,41856491,2
ACO2,chr22,+,41865128,41924993,41865150,41924617,18,41924482,41924993,2
POLR3H,chr22,-,41921807,41940476,41925286,41940105,7,41921807,41925340,2
CSDC2,chr22,+,41956766,41972670,41967969,41970899,4,41970736,41972670,2
PMM1,chr22,-,41972897,41985894,41973321,41985809,8,41972897,41973444,2
DESI1,chr22,-,41994031,42017100,41997100,42016843,6,41994031,41997194,2
XRCC6,chr22,+,42017122,42060043,42018008,42059819,13,42059625,42060043,2
NHP2L1,chr22,-,42069933,42084913,42070936,42084800,3,42069933,42071199,2
C22orf46,chr22,+,42086546,42094140,42086631,42089982,2,42089466,42094140,2
MEI1,chr22,+,42095502,42195458,42095542,42195303,31,42195257,42195458,2
CCDC134,chr22,+,42196682,42222303,42204894,42221827,7,42221701,42222303,2
SREBF2,chr22,+,42229108,42303312,42229274,42301664,19,42301443,42303312,2
SHISA8,chr22,-,42307296,42310570,42307296,42310570,2,42307296,42307353,2
TNFRSF13C,chr22,-,42321044,42322822,42321370,42322777,3,42321044,42321558,2
CENPM,chr22,-,42334724,42343168,42335059,42343080,6,42334724,42335200,2
SEPT3,chr22,+,42372813,42394225,42373068,42392971,11,42392905,42394225,2
WBP2NL,chr22,+,42394791,42424479,42394822,42423185,6,42422769,42424479,2
NAGA,chr22,-,42454357,42466834,42456282,42466301,9,42454357,42456417,2
FAM109B,chr22,+,42470254,42475445,42473297,42474077,3,42473283,42475445,2
SMDT1,chr22,+,42475698,42480288,42475772,42478066,3,42479122,42480288,3
NDUFA6,chr22,-,42481528,42486959,42482186,42486826,3,42481528,42482318,2
CYP2D6,chr22,-,42522500,42526908,42522575,42526793,9,42522500,42522754,2
CYP2D7P1,chr22,-,42536213,42540576,42536288,42540465,9,42536213,42536467,2
TCF20,chr22,-,42556018,42611448,42564658,42611311,5,42556018,42557364,3
NFAM1,chr22,-,42776415,42828401,42781166,42828363,6,42776415,42781226,2
RRP7A,chr22,-,42905973,42915808,42908915,42915792,7,42905973,42909001,2
SERHL2,chr22,+,42949924,42970388,42950026,42970061,12,42969941,42970388,2
POLDIP3,chr22,-,42979726,43010968,42981796,43010863,9,42979726,42981974,2
CYB5R3,chr22,-,43014813,43045574,43015778,43045321,9,43014813,43015951,2
ATP5L2,chr22,-,43035808,43036607,43035977,43036280,1,43035808,43036607,1
A4GALT,chr22,-,43088126,43091639,43088895,43089957,2,43088126,43090003,2
ARFGAP3,chr22,-,43192507,43253408,43193593,43253188,16,43192507,43193611,2
PACSIN2,chr22,-,43265776,43411151,43267362,43308086,11,43265776,43267475,2
TTLL1,chr22,-,43435649,43485434,43435781,43471592,11,43435649,43435911,2
BIK,chr22,+,43506753,43525718,43520028,43525311,5,43525218,43525718,2
MCAT,chr22,-,43528211,43539400,43529048,43539354,4,43528211,43529492,2
TSPO,chr22,+,43547519,43559248,43555244,43558997,4,43558808,43559248,2
TTLL12,chr22,-,43562627,43583139,43564013,43583075,14,43562627,43564165,2
SCUBE1,chr22,-,43593288,43739394,43600002,43739267,22,43593288,43600155,2
MPPED1,chr22,+,43808019,43902799,43820991,43901496,7,43901377,43902799,2
EFCAB6,chr22,-,43924623,44208157,43924732,44178198,32,43924623,43924855,2
SULT4A1,chr22,-,44220388,44258383,44221880,44258262,7,44220388,44221993,2
PNPLA5,chr22,-,44275558,44287893,44276674,44287760,7,44275558,44276765,2
PNPLA3,chr22,+,44319618,44343448,44319791,44342262,9,44342033,44343448,2
SAMM50,chr22,+,44351300,44392413,44351457,44392263,15,44392217,44392413,2
PARVB,chr22,+,44395090,44564803,44395220,44564558,14,44564481,44564803,2
PARVG,chr22,+,44568835,44603034,44579209,44602306,14,44602196,44603034,2
KIAA1644,chr22,-,44639546,44708731,44645564,44696825,5,44639546,44645565,2
RP1-32I10.10,chr22,+,44761430,44762164,44761494,44761850,2,44761724,44762164,2
LDOC1L,chr22,-,44888451,44894178,44892716,44893436,2,44888451,44893691,2
PRR5,chr22,+,45064592,45132789,45098381,45132789,9,45132651,45132789,2
PRR5-ARHGAP8,chr22,+,45098112,45258551,45098354,45258475,15,45258154,45258551,2
ARHGAP8,chr22,+,45098381,45258664,45098381,45258475,15,45258154,45258664,2
PHF21B,chr22,-,45277041,45405581,45278965,45405430,13,45277041,45279184,2
NUP50,chr22,+,45559721,45583896,45564058,45580536,8,45580333,45583896,2
KIAA0930,chr22,-,45586218,45636650,45593056,45636584,10,45586218,45593097,2
UPK3A,chr22,+,45680862,45691755,45680894,45691600,6,45691440,45691755,2
FAM118A,chr22,+,45704862,45737836,45718260,45736286,10,45736266,45737836,2
SMC1B,chr22,-,45739943,45809448,45740436,45809448,25,45739943,45740538,2
RIBC2,chr22,+,45809573,45828293,45809782,45828242,7,45828163,45828293,2
FBLN1,chr22,+,45898770,45997015,45898865,45996326,17,45996186,45997015,2
ATXN10,chr22,+,46067678,46241187,46067943,46239551,12,46239548,46241187,2
WNT7B,chr22,-,46316241,46373009,46318735,46372634,4,46316241,46319215,2
C22orf26,chr22,-,46446338,46450024,46447706,46449973,3,46446338,46447349,3
FLJ27365,chr22,+,46449748,46501903,46493806,46501741,5,46501288,46501903,2
PPARA,chr22,+,46546498,46639653,46594280,46631277,8,46631029,46639653,2
CDPF1,chr22,-,46639909,46646576,46640988,46644181,4,46639909,46641135,2
PKDREJ,chr22,-,46651559,46659219,46652457,46659219,1,46651559,46659219,1
TTC38,chr22,+,46663860,46689905,46663936,46688781,14,46688687,46689905,2
GTSE1,chr22,+,46692637,46726707,46693297,46726027,12,46725943,46726707,2
TRMU,chr22,+,46731297,46753232,46731661,46742370,10,46752738,46753232,3
CELSR1,chr22,-,46756730,46933067,46759074,46933067,35,46756730,46759084,2
GRAMD4,chr22,+,47022657,47075688,47022696,47073148,18,47073043,47075688,2
CERK,chr22,-,47080307,47134158,47083030,47134045,13,47080307,47083103,2
TBC1D22A,chr22,+,47158517,47571336,47158683,47569269,13,47569140,47571336,2
LL22NC03-75H12.2,chr22,-,47857047,47882860,47857441,47882528,3,47857047,47857578,2
FAM19A5,chr22,+,48885271,49146635,48885404,49145659,4,49145650,49146635,2
CTA-299D3.8,chr22,-,48934711,48943199,48935195,48942395,5,48934711,48935260,2
C22orf34,chr22,-,49808175,50051152,49834736,50051107,5,49808175,49809684,3
BRD1,chr22,-,50166930,50218452,50167880,50217965,12,50166930,50168064,2
ZBED4,chr22,+,50247489,50283726,50277310,50280826,2,50276981,50283726,2
ALG12,chr22,-,50293876,50312106,50297485,50307413,10,50293876,50297714,2
CRELD2,chr22,+,50312282,50321188,50312417,50320955,11,50320902,50321188,2
PIM3,chr22,+,50354160,50357728,50354595,50356775,6,50356587,50357728,2
IL17REL,chr22,-,50432941,50451088,50435466,50439619,15,50432941,50435289,3
TTLL8,chr22,-,50453555,50495364,50453555,50495364,14,50453555,50453712,2
MLC1,chr22,-,50497819,50524331,50500011,50523331,12,50497819,50500086,2
MOV10L1,chr22,+,50528434,50600119,50528517,50599878,27,50599796,50600119,2
PANX2,chr22,+,50609159,50618723,50609159,50617706,3,50617362,50618723,2
TRABD,chr22,+,50624345,50638027,50631489,50636948,10,50636773,50638027,2
SELO,chr22,+,50639407,50656045,50639465,50655798,9,50655633,50656045,2
TUBGCP6,chr22,-,50656123,50683381,50657777,50682888,25,50656123,50656256,3
HDAC10,chr22,-,50683611,50689814,50683935,50689461,20,50683611,50683959,2
MAPK12,chr22,-,50691331,50700254,50691829,50699938,12,50691331,50691909,2
MAPK11,chr22,-,50702141,50708822,50703376,50708721,12,50702141,50703456,2
PLXNB2,chr22,-,50713407,50746017,50714132,50729013,37,50713407,50714237,2
AL022328.1,chr22,+,50714102,50714350,50714102,50714350,2,50714317,50714350,2
DENND6B,chr22,-,50747458,50765489,50750567,50765417,20,50747458,50750690,2
PPP6R2,chr22,+,50781732,50883514,50832337,50882662,23,50882631,50883514,2
SBF1,chr22,-,50883428,50913453,50885570,50913269,41,50883428,50885669,2
ADM2,chr22,+,50919984,50924869,50920276,50921332,2,50920995,50924869,2
MIOX,chr22,+,50925252,50928483,50925326,50928285,10,50928176,50928483,2
LMF2,chr22,-,50941377,50946120,50941819,50946104,14,50941377,50942128,2
NCAPH2,chr22,+,50946644,50961901,50946766,50961804,20,50961663,50961901,2
SCO2,chr22,-,50961996,50964868,50962039,50962840,2,50961996,50962853,2
TYMP,chr22,-,50964180,50968485,50964198,50968138,10,50964180,50964347,2
ODF3B,chr22,-,50968837,50971008,50968908,50970506,7,50968837,50968989,2
KLHDC7B,chr22,+,50986461,50989451,50986595,50988380,1,50986461,50989451,1
SYCE3,chr22,-,50989540,51001334,50989673,50994834,3,50989540,50989831,2
CPT1B,chr22,-,51007290,51017096,51007766,51016344,20,51007290,51007510,3
CHKB,chr22,-,51017377,51021428,51017609,51021210,11,51017377,51017684,2
MAPK8IP2,chr22,+,51041561,51052409,51042525,51049207,10,51049134,51052409,2
ARSA,chr22,-,51063449,51066607,51063572,51066201,9,51063449,51063892,2
SHANK3,chr22,+,51113069,51171641,51113069,51169740,23,51169148,51171641,2
ACR,chr22,+,51176623,51183762,51176663,51183635,5,51183080,51183762,2
RABL2B,chr22,-,51205933,51222091,51207203,51220722,10,51205933,51207302,2
CHL1,chr3,+,238278,451090,361459,447394,28,447177,451090,2
CNTN6,chr3,+,1134344,1445278,1189692,1445102,23,1445001,1445278,2
CNTN4,chr3,+,2140609,3099637,2613187,3097904,25,3097803,3099637,2
IL5RA,chr3,-,3111232,3152058,3111908,3146668,12,3111232,3111995,2
TRNT1,chr3,+,3168599,3190707,3170724,3189838,8,3189589,3190707,2
CRBN,chr3,-,3191694,3221394,3192548,3221371,11,3191694,3192729,2
LRRN1,chr3,+,3841120,3889387,3886325,3888476,2,3886047,3889387,2
SETMAR,chr3,+,4344987,4359251,4345054,4358930,3,4357895,4359251,2
SUMF1,chr3,-,4402829,4508965,4403827,4508929,9,4402829,4403938,2
ITPR1,chr3,+,4535031,4889524,4558175,4887909,61,4887822,4889524,2
AC018816.3,chr3,-,4855980,4928977,4856087,4927450,4,4855980,4856115,2
BHLHE40,chr3,+,5020800,5027008,5021403,5025377,5,5024520,5027008,2
ARL8B,chr3,+,5163904,5222596,5164150,5220398,7,5220348,5222596,2
AC026202.1,chr3,-,5229226,5229982,5229226,5229982,1,5229226,5229982,1
EDEM1,chr3,+,5229357,5261642,5229490,5257603,12,5257513,5261642,2
GRM7,chr3,+,6902801,7783215,6903075,7728114,11,7782043,7783215,3
LMCD1,chr3,+,8543392,8609805,8543624,8609284,6,8609125,8609805,2
SSUH2,chr3,-,8661085,8693760,8661553,8675624,12,8661085,8661700,2
CAV3,chr3,+,8775485,8788451,8775562,8787553,2,8787211,8788451,2
OXTR,chr3,-,8792093,8811303,8794662,8809873,4,8792093,8794910,2
RAD18,chr3,-,8918759,9005186,8923040,9005069,13,8918759,8923143,2
SRGAP3,chr3,-,9022274,9291063,9027202,9290635,22,9022274,9027616,2
THUMPD3,chr3,+,9404735,9428475,9406752,9426372,10,9426207,9428475,2
SETD5,chr3,+,9439402,9519838,9470622,9517775,23,9517166,9519838,2
LHFPL4,chr3,-,9543480,9595486,9543894,9594363,4,9543480,9543995,2
MTMR14,chr3,+,9691116,9744077,9691267,9743657,18,9743473,9744077,2
CPNE9,chr3,+,9745490,9771592,9745680,9771376,21,9771190,9771592,2
BRPF1,chr3,+,9773428,9789702,9775824,9789033,14,9788849,9789702,2
OGG1,chr3,+,9791627,9808421,9791970,9807819,7,9807492,9808421,2
CAMK1,chr3,-,9799025,9811661,9799222,9809433,12,9799025,9799305,2
TADA3,chr3,-,9821543,9834431,9822040,9833150,9,9821543,9822233,2
ARPC4,chr3,+,9834241,9849410,9834805,9847899,6,9847893,9849410,2
ARPC4-TTLL3,chr3,+,9834797,9877085,9834805,9876505,12,9876364,9877085,2
TTLL3,chr3,+,9851903,9878037,9852345,9877173,13,9876777,9878037,2
RPUSD3,chr3,-,9879532,9885700,9879699,9885698,9,9879532,9879891,2
CIDEC,chr3,-,9908397,9920740,9908817,9920170,6,9908397,9908980,2
JAGN1,chr3,+,9932237,9936033,9932406,9935061,2,9934598,9936033,2
IL17RE,chr3,+,9944302,9958079,9944616,9957491,17,9956934,9958079,2
IL17RC,chr3,+,9958757,9975301,9958999,9975277,18,9974636,9975301,2
CRELD1,chr3,+,9975523,9987097,9976122,9986263,10,9986048,9987097,2
PRRT3,chr3,-,9987225,9994078,9987910,9991799,4,9987225,9989685,2
EMC3,chr3,-,10004220,10028804,10005752,10028345,8,10004220,10005881,2
FANCD2,chr3,+,10068112,10143614,10070341,10142946,44,10142871,10143614,2
FANCD2OS,chr3,-,10123003,10149915,10145924,10146458,3,10123003,10123215,3
BRK1,chr3,+,10157275,10168874,10157385,10167979,3,10167952,10168874,2
VHL,chr3,+,10182691,10193904,10183531,10191649,3,10191470,10193904,2
IRAK2,chr3,+,10206548,10285427,10206638,10283912,13,10283799,10285427,2
TATDN2,chr3,+,10289706,10322900,10290884,10320709,8,10320904,10322900,3
RP11-438J1.1,chr3,+,10291055,10327480,10291055,10301962,8,10327431,10327480,3
GHRL,chr3,-,10327437,10334601,10327558,10334597,4,10327437,10327578,2
SEC13,chr3,-,10342614,10362862,10342944,10362736,9,10342614,10343058,2
