name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,LastExonStart,LastExonEnd,StopCodon
DCTD,chr4,-,183811407,183838747,183812551,183836721,183811407,183812630,TGA
MLF1IP,chr4,-,185615771,185655287,185616441,185655216,185615771,185616555,TGA
SORBS2,chr4,-,186506597,186877522,186508780,186583351,186506597,186508842,TGA
FAT1,chr4,-,187508936,187645009,187509745,187630981,187508936,187510374,TGA
FRG2,chr4,-,190945521,190948412,190946715,190948359,190945521,190947221,TGA
C5orf55,chr5,-,441644,443258,442577,442937,441644,443258,TGA
SLC9A3,chr5,-,473424,524447,473493,524437,473424,473497,TGA
ZDHHC11B,chr5,-,711922,767067,716922,767067,711922,712397,TGA
ZDHHC11,chr5,-,795721,851101,801221,850717,795721,796695,TGA
TERT,chr5,-,1253281,1295162,1253842,1295104,1253281,1253946,TGA
CLPTM1L,chr5,-,1317858,1345214,1318483,1344956,1317858,1318568,TGA
IRX4,chr5,-,1877561,1887332,1878082,1882761,1877561,1878906,TGA
NSUN2,chr5,-,6599351,6633404,6600038,6633092,6599351,6600345,TGA
C5orf49,chr5,-,7830490,7851603,7831962,7851134,7830490,7832142,TGA
FASTKD3,chr5,-,7859271,7869115,7859547,7868196,7859271,7859652,TGA
TAS2R1,chr5,-,9629108,9630463,9629244,9630144,9629108,9630463,TGA
DAP,chr5,-,10679341,10761384,10681167,10761180,10679341,10681281,TGA
CTNND2,chr5,-,10971951,11904155,10973564,11903965,10971951,10973825,TGA
MARCH11,chr5,-,16067247,16179884,16067579,16179684,16067247,16067902,TGA
ZNF622,chr5,-,16451627,16465901,16451765,16465774,16451627,16451893,TGA
MYO10,chr5,-,16665394,16936372,16666800,16935917,16665394,16666902,TGA
MTMR12,chr5,-,32227111,32313115,32229883,32312944,32227111,32230453,TGA
RAD1,chr5,-,34905368,34916871,34908869,34914997,34905368,34909053,TGA
PRLR,chr5,-,35055801,35230794,35065190,35089722,35055801,35066204,TGA
UGT3A1,chr5,-,35951111,35991700,35954303,35991342,35951111,35954580,TGA
NADK2,chr5,-,36193814,36242244,36195245,36225714,36193814,36195384,TGA
RANBP3L,chr5,-,36248535,36302004,36249755,36301518,36248535,36249799,TGA
GDNF,chr5,-,37812778,37839782,37815752,37834898,37812778,37816237,TGA
RICTOR,chr5,-,38938020,39074510,38942405,39074479,38938020,38942480,TGA
TTC33,chr5,-,40714576,40756077,40716246,40747120,40714576,40716600,TGA
PLCXD3,chr5,-,41307058,41510730,41313718,41510628,41307058,41312640,TGA
OXCT1,chr5,-,41730166,41870621,41731830,41870460,41730166,41731872,TGA
C5orf28,chr5,-,43444771,43483987,43446323,43454071,43444771,43446659,TGA
C5orf34,chr5,-,43486802,43515247,43487016,43509441,43486802,43487213,TGA
HCN1,chr5,-,45259348,45696253,45262022,45696195,45259348,45262912,TGA
EMB,chr5,-,49692025,49737201,49695106,49736985,49692025,49695124,TGA
ARL15,chr5,-,53180613,53606403,53182390,53606309,53180613,53182543,TGA
ESM1,chr5,-,54273691,54281491,54275159,54281345,54273691,54275263,TGA
MCIDAS,chr5,-,54515792,54523143,54516193,54522966,54515792,54516634,TGA
DHX29,chr5,-,54552072,54603550,54552315,54603401,54552072,54552368,TGA
PPAP2A,chr5,-,54720712,54830878,54721033,54830457,54720712,54721162,TGA
SLC38A9,chr5,-,54921672,55008554,54922321,54993786,54921672,54922487,TGA
IL6ST,chr5,-,55230922,55290821,55236909,55272106,55230922,55237647,TGA
CTC-236F12.4,chr5,-,55753621,55777596,55753715,55760848,55753621,55753770,TGA
AC022431.2,chr5,-,55807393,55902059,55807548,55851999,55807393,55807563,TGA
MIER3,chr5,-,56215429,56247952,56218954,56247929,56215429,56219412,TGA
ACTBL2,chr5,-,56775845,56778636,56777403,56778534,56775845,56778636,TGA
PLK2,chr5,-,57749808,57756087,57750409,57755786,57749808,57750601,TGA
CTD-2117L12.1,chr5,-,57837393,57854070,57838180,57854036,57837393,57838214,TGA
ELOVL7,chr5,-,60047617,60140216,60050450,60083224,60047617,60050660,TGA
ERCC8,chr5,-,60169658,60240878,60170441,60240835,60169658,60170510,TGA
SMIM15,chr5,-,60453535,60458301,60455773,60455998,60453535,60456026,TGA
HTR1A,chr5,-,63256182,63257780,63256277,63257546,63256182,63257780,TGA
ADAMTS6,chr5,-,64444562,64777747,64447662,64769500,64444562,64447772,TGA
TRIM23,chr5,-,64885506,64920473,64887595,64920101,64885506,64887775,TGA
SGTB,chr5,-,64961754,65017957,64966072,65016634,64961754,64966184,TGA
TAF9,chr5,-,68646810,68665369,68647887,68665317,68646810,68648080,TGA
GTF2H2,chr5,-,70330783,70363428,70331503,70358590,70330783,70331623,TGA
FAM169A,chr5,-,74073398,74162663,74077284,74137501,74073398,74077833,TGA
GCNT4,chr5,-,74323288,74326724,74324500,74325862,74323288,74326724,TGA
TBCA,chr5,-,76986990,77072185,76987242,77072081,76986990,76987323,TGA
DMGDH,chr5,-,78293437,78365472,78293904,78365443,78293437,78294120,TGA
MTX3,chr5,-,79275583,79287068,79279506,79286027,79275583,79279617,TGA
SERINC5,chr5,-,79407049,79551892,79409423,79551741,79407049,79407525,TGA
SSBP2,chr5,-,80708839,81047072,80716322,81046861,80708839,80716352,TGA
HAPLN1,chr5,-,82933623,83017432,82937314,82969342,82933623,82937604,TGA
EDIL3,chr5,-,83236372,83680611,83239237,83680192,83236372,83239387,TGA
AC008394.1,chr5,-,86512422,86534822,86513755,86534684,86512422,86514167,TGA
TMEM161B,chr5,-,87491022,87564665,87492027,87564540,87491022,87492305,TGA
MEF2C,chr5,-,88013974,88199899,88018420,88119605,88013974,88018742,TGA
ARRDC3,chr5,-,90664540,90679176,90667216,90678909,90664540,90667273,TGA
SPATA9,chr5,-,94994133,95018700,94994326,95018558,94994133,94994617,TGA
ERAP1,chr5,-,96096520,96143803,96098903,96139629,96096520,96098932,TGA
SLCO4C1,chr5,-,101569689,101632253,101572561,101631966,101569689,101572722,TGA
STARD4,chr5,-,110831730,110848208,110835583,110843131,110831730,110835804,TGA
EPB41L4A,chr5,-,111498317,111755013,111500686,111754736,111498317,111500815,TGA
TSSK1B,chr5,-,112768250,112770728,112769432,112770536,112768250,112770728,TGA
PGGT1B,chr5,-,114546526,114598569,114548098,114598548,114546526,114548280,TGA
CCDC112,chr5,-,114602884,114632528,114603572,114632240,114602884,114603615,TGA
FEM1C,chr5,-,114856607,114880591,114860004,114879190,114856607,114861314,TGA
TMED7-TICAM2,chr5,-,114914338,114961858,114916245,114961489,114914338,114916894,TGA
TICAM2,chr5,-,114914338,114961876,114916245,114961489,114914338,114916894,TGA
ATG12,chr5,-,115163892,115177548,115167500,115177390,115163892,115167560,TGA
PPIC,chr5,-,122358944,122372436,122359569,122372320,122358944,122359698,TGA
MARCH3,chr5,-,126203405,126366500,126206324,126253863,126203405,126206483,TGA
C5orf63,chr5,-,126378249,126409184,126383361,126394687,126378249,126383607,TGA
ACSL6,chr5,-,131285665,131347355,131289926,131347246,131285665,131290064,TGA
P4HA2,chr5,-,131528302,131563775,131528702,131554319,131528302,131528773,TGA
IL5,chr5,-,131877135,131879214,131877502,131879170,131877135,131877601,TGA
SEPT8,chr5,-,132086508,132113067,132087707,132112829,132086508,132087873,TGA
AFF4,chr5,-,132211070,132299326,132216750,132272881,132211070,132216878,TGA
FSTL4,chr5,-,132532146,132948255,132534786,132939674,132532146,132535489,TGA
SKP1,chr5,-,133484632,133512729,133493423,133509713,133484632,133493459,TGA
PITX1,chr5,-,134363424,134369988,134364468,134369571,134363424,134365011,TGA
C5orf20,chr5,-,134779904,134783038,134782063,134782798,134779904,134783038,TGA
IL9,chr5,-,135227934,135231516,135228079,135231505,135227934,135228199,TGA
KLHL3,chr5,-,136953188,137071779,136957786,137071335,136953188,136957815,TGA
CDC25C,chr5,-,137620953,137667524,137621380,137666869,137620953,137621530,TGA
SIL1,chr5,-,138282408,138534087,138282805,138463532,138282408,138283162,TGA
SLC23A1,chr5,-,138702884,138718989,138707694,138718942,138702884,138703320,TGA
PROB1,chr5,-,138727634,138730885,138727722,138730770,138727634,138730885,TGA
DNAJC18,chr5,-,138745891,138775215,138749836,138775134,138745891,138749961,TGA
TMEM173,chr5,-,138855548,138862375,138855845,138861289,138855548,138856039,TGA
HBEGF,chr5,-,139712427,139726216,139714260,139725913,139712427,139713865,TGA
NDUFA2,chr5,-,140024869,140027370,140025171,140027168,140024869,140025263,TGA
DND1,chr5,-,140050378,140053171,140050877,140053127,140050378,140051335,TGA
HARS,chr5,-,140052757,140071609,140053841,140070889,140052757,140053913,TGA
SLC25A2,chr5,-,140682195,140683612,140682526,140683432,140682195,140683612,TGA
FCHSD1,chr5,-,141018868,141030986,141021064,141030935,141018868,141021130,TGA
ARAP3,chr5,-,141032967,141061788,141033516,141060053,141032967,141034002,TGA
PCDH1,chr5,-,141232938,141257975,141233606,141257827,141232938,141234001,TGA
PCDH12,chr5,-,141323149,141338627,141324945,141337416,141323149,141325370,TGA
SPRY4,chr5,-,141689991,141704566,141693773,141699330,141689991,141694720,TGA
NR3C1,chr5,-,142657495,142815077,142661453,142780404,142657495,142661606,TGA
YIPF5,chr5,-,143537722,143550223,143539960,143549519,143537722,143540123,TGA
PLAC8L1,chr5,-,145463948,145483932,145463994,145483874,145463948,145464135,TGA
SPINK1,chr5,-,147204130,147211349,147204223,147211140,147204130,147204269,TGA
C5orf46,chr5,-,147272270,147286065,147276555,147286064,147272270,147272502,TGA
SH3TC2,chr5,-,148384183,148442687,148384273,148442585,148384183,148384465,TGA
IL17B,chr5,-,148753829,148758839,148753931,148758788,148753829,148754163,TGA
CSF1R,chr5,-,149432853,149492935,149433631,149465990,149432853,149433787,TGA
CAMK2A,chr5,-,149599053,149669854,149602272,149669188,149599053,149602276,TGA
ARSI,chr5,-,149675905,149682516,149676776,149681936,149675905,149678175,TGA
CD74,chr5,-,149781232,149792492,149781802,149792312,149781232,149781813,TGA
RPS14,chr5,-,149823793,149829319,149823848,149827296,149823793,149823916,TGA
SLC36A2,chr5,-,150694538,150727151,150696377,150727021,150694538,150696649,TGA
GLRA1,chr5,-,151202073,151304403,151202233,151304110,151202073,151202524,TGA
NMUR2,chr5,-,151771092,151784840,151771751,151784674,151771092,151772062,TGA
FAM114A2,chr5,-,153369687,153418479,153372535,153414513,153369687,153372670,TGA
HAND1,chr5,-,153854531,153857824,153855365,153857568,153854531,153855470,TGA
FAXDC2,chr5,-,154198050,154230466,154199875,154217738,154198050,154200032,TGA
GEMIN5,chr5,-,154266975,154317769,154267769,154317693,154266975,154267937,TGA
MED7,chr5,-,156564422,156570195,156565740,156566442,156564422,156566459,TGA
FNDC9,chr5,-,156768607,156772729,156769869,156770544,156768607,156770551,TGA
EBF1,chr5,-,158122927,158526769,158126118,158526486,158122927,158126150,TGA
ATP10B,chr5,-,159990126,160279219,159992459,160115081,159990126,159992907,TGA
FAM196B,chr5,-,169291267,169407744,169291276,169310902,169291267,169291463,TGA
UBTD2,chr5,-,171636643,171711075,171638833,171710669,171636643,171639231,TGA
DUSP1,chr5,-,172195092,172198198,172195764,172197955,172195092,172196135,TGA
STC2,chr5,-,172741715,172756506,172744849,172755196,172741715,172745252,TGA
DRD1,chr5,-,174867041,174871211,174868761,174870102,174867041,174870585,TGA
THOC3,chr5,-,175386529,175395302,175386971,175395211,175386529,175387135,TGA
RP11-826N14.2,chr5,-,175476680,175489024,175477605,175487293,175476680,175477735,TGA
RNF44,chr5,-,175953697,175964421,175956028,175959473,175953697,175956091,TGA
GPRIN1,chr5,-,176022802,176037134,176023808,176026835,176022802,176026878,TGA
HK3,chr5,-,176307871,176326333,176308073,176323160,176307871,176308218,TGA
UIMC1,chr5,-,176332050,176433752,176332282,176409616,176332050,176332493,TGA
RAB24,chr5,-,176728451,176730707,176728743,176730289,176728451,176728808,TGA
MXD3,chr5,-,176732500,176738899,176734119,176738831,176732500,176734196,TGA
LMAN2,chr5,-,176758562,176778853,176759086,176778648,176758562,176759247,TGA
F12,chr5,-,176829140,176836577,176829292,176836528,176829140,176829460,TGA
PDLIM7,chr5,-,176910396,176924584,176910644,176923513,176910396,176910731,TGA
DOK3,chr5,-,176928907,176937386,176930045,176936541,176928907,176930393,TGA
DDX41,chr5,-,176938577,176944470,176938791,176943946,176938577,176938928,TGA
FAM193B,chr5,-,176946788,176981508,176948975,176981459,176946788,176947182,TGA
PROP1,chr5,-,177419235,177423243,177419709,177422934,177419235,177420048,TGA
NHP2,chr5,-,177576460,177580968,177576713,177580818,177576460,177576839,TGA
COL23A1,chr5,-,177664618,178017556,177665698,178017198,177664618,177665701,TGA
CLK4,chr5,-,178029664,178054115,178030617,178050417,178029664,178030758,TGA
C5orf60,chr5,-,179068544,179072047,179069339,179072021,179068544,179068879,TGA
CBY3,chr5,-,179105583,179107975,179105583,179107919,179105583,179106266,TGA
C5orf45,chr5,-,179264275,179285887,179264390,179285796,179264275,179264885,TGA
TBC1D9B,chr5,-,179289065,179334859,179290447,179334821,179289065,179291128,TGA
RNF130,chr5,-,179382066,179499118,179382653,179498702,179382066,179382669,TGA
RASGEF1C,chr5,-,179527794,179636153,179528500,179565052,179527794,179528525,TGA
MAPK9,chr5,-,179660593,179719071,179663383,179707561,179660593,179663526,TGA
GFPT2,chr5,-,179727689,179780387,179728563,179780217,179727689,179728608,TGA
SCGB3A1,chr5,-,180017102,180018540,180017230,180018462,180017102,180017254,TGA
OR2V1,chr5,-,180551356,180552304,180551356,180552304,180551356,180552304,TGA
TRIM7,chr5,-,180620923,180632172,180622165,180632110,180620923,180622677,TGA
GMDS,chr6,-,1624040,2245926,1624403,2245656,1624040,1624466,TGA
C6orf195,chr6,-,2622146,2634837,2623672,2624056,2622146,2624353,TGA
SERPINB6,chr6,-,2948392,2972090,2948531,2959566,2948392,2948933,TGA
PXDC1,chr6,-,3722853,3752260,3723852,3751765,3722853,3723970,TGA
ECI2,chr6,-,4115927,4135831,4116107,4128065,4115927,4116263,TGA
NRN1,chr6,-,5998231,6007200,5999208,6006982,5998231,5999437,TGA
F13A1,chr6,-,6144317,6321067,6145851,6318897,6144317,6146005,TGA
BLOC1S5-TXNDC5,chr6,-,7881754,8064597,7904917,8064597,7881754,7883499,TGA
TFAP2A,chr6,-,10398104,10419871,10398649,10419683,10398104,10398938,TGA
C6orf52,chr6,-,10671652,10694839,10671688,10687783,10671652,10671831,TGA
GCM2,chr6,-,10873455,10882174,10874227,10882026,10873455,10875166,TGA
NEDD9,chr6,-,11185050,11382581,11185394,11306236,11185050,11185904,TGA
TBC1D7,chr6,-,13305185,13328776,13305332,13327130,13305185,13305419,TGA
KIF13A,chr6,-,17759413,17987694,17761087,17987694,17759413,17761108,TGA
NHLRC1,chr6,-,18120717,18122851,18121649,18122837,18120717,18122851,TGA
DEK,chr6,-,18224098,18265054,18225949,18264218,18224098,18225961,TGA
MBOAT1,chr6,-,20102375,20212630,20102516,20212465,20102375,20102643,TGA
GPLD1,chr6,-,24428404,24489850,24429259,24489739,24428404,24429346,TGA
SLC17A1,chr6,-,25783124,25832287,25799012,25830785,25783124,25783446,TGA
SLC17A3,chr6,-,25845083,25874471,25845609,25868615,25845083,25845526,TGA
HIST1H2AB,chr6,-,26033319,26033796,26033403,26033796,26033319,26033796,TGA
HIST1H4D,chr6,-,26188937,26189304,26188992,26189304,26188937,26189304,TGA
HIST1H1D,chr6,-,26234439,26235216,26234495,26235161,26234439,26235216,TGA
ZNF322,chr6,-,26636517,26659980,26637572,26638781,26636517,26638956,TGA
ZNF184,chr6,-,27418521,27440897,27419081,27440073,27418521,27421039,TGA
HIST1H4K,chr6,-,27798951,27799305,27798993,27799305,27798951,27799305,TGA
HIST1H4L,chr6,-,27840925,27841289,27840976,27841288,27840925,27841289,TGA
OR2B2,chr6,-,27878962,27880174,27879023,27880097,27878962,27880174,TGA
ZKSCAN4,chr6,-,28212400,28220002,28212893,28219758,28212400,28213753,TGA
TRIM27,chr6,-,28870778,28891766,28871846,28891409,28870778,28872442,TGA
ZNF311,chr6,-,28962561,28973037,28962777,28971731,28962561,28964363,TGA
OR5V1,chr6,-,29323006,29324054,29323006,29323972,29323006,29324054,TGA
OR11A1,chr6,-,29393280,29395509,29394470,29395418,29393280,29395509,TGA
UBD,chr6,-,29523291,29527702,29523656,29527478,29523291,29524127,TGA
GABBR1,chr6,-,29570014,29600962,29571319,29600162,29570014,29571493,TGA
RNF39,chr6,-,30038042,30043664,30038887,30043566,30038042,30039468,TGA
TRIM26,chr6,-,30152231,30181204,30153652,30166880,30152231,30154335,TGA
GNL1,chr6,-,30509153,30524951,30513848,30523980,30509153,30514090,TGA
PPP1R18,chr6,-,30644165,30655672,30645045,30653795,30644165,30645065,TGA
NRM,chr6,-,30655823,30659197,30656437,30658751,30655823,30656719,TGA
MDC1,chr6,-,30667583,30685666,30668241,30682952,30667583,30668409,TGA
FLOT1,chr6,-,30695485,30710510,30695892,30709966,30695485,30695922,TGA
SFTA2,chr6,-,30899129,30899952,30899264,30899873,30899129,30899351,TGA
POU5F1,chr6,-,31132119,31138470,31132377,31138397,31132119,31132644,TGA
HLA-B,chr6,-,31321648,31324964,31322259,31324935,31321648,31322073,TGA
NCR3,chr6,-,31556671,31560762,31556843,31560498,31556671,31556953,TGA
C6orf47,chr6,-,31626074,31628549,31626839,31627724,31626074,31628549,TGA
GPANK1,chr6,-,31629005,31634060,31630042,31632255,31629005,31630487,TGA
XXbac-BPG32J3.20,chr6,-,31654738,31681849,31679878,31681589,31654738,31655072,TGA
LY6G6E,chr6,-,31679547,31681842,31679878,31681664,31679547,31679892,TGA
LY6G6C,chr6,-,31686424,31689622,31686872,31689456,31686424,31687087,TGA
DDAH2,chr6,-,31694814,31698040,31695013,31696938,31694814,31695130,TGA
VWA7,chr6,-,31733370,31745108,31733515,31744556,31733370,31733547,TGA
VARS,chr6,-,31745294,31763730,31745370,31762994,31745294,31745439,TGA
LSM2,chr6,-,31765172,31774761,31765533,31774534,31765172,31765659,TGA
NEU1,chr6,-,31826828,31830683,31827495,31830553,31826828,31827722,TGA
SLC44A4,chr6,-,31830971,31846823,31831403,31846757,31830971,31831525,TGA
EHMT2,chr6,-,31847535,31865461,31847860,31865454,31847535,31848041,TGA
TNXB,chr6,-,32008931,32077151,32009125,32065975,32008931,32009227,TGA
ATF6B,chr6,-,32083040,32096017,32083515,32095984,32083040,32083745,TGA
FKBPL,chr6,-,32096483,32098068,32096507,32097557,32096483,32097631,TGA
AGPAT1,chr6,-,32135988,32145873,32137052,32139273,32135988,32137225,TGA
AGER,chr6,-,32148744,32152101,32148919,32151999,32148744,32149016,TGA
PBX2,chr6,-,32152511,32157963,32154158,32157692,32152511,32154251,TGA
GPSM3,chr6,-,32158542,32163300,32159142,32160290,32158542,32159280,TGA
BTNL2,chr6,-,32362512,32374900,32362512,32374900,32362512,32362802,TGA
HLA-DRB5,chr6,-,32485119,32498064,32485515,32498001,32485119,32485529,TGA
HLA-DQB2,chr6,-,32723874,32731267,32724229,32731247,32723874,32724243,TGA
TAP2,chr6,-,32789609,32806504,32790065,32806010,32789609,32790095,TGA
TAP1,chr6,-,32812985,32821755,32813355,32821593,32812985,32813562,TGA
HLA-DMA,chr6,-,32916389,32920899,32916640,32920813,32916389,32916645,TGA
HLA-DPA1,chr6,-,33032345,33048487,33036426,33041347,33032345,33033124,TGA
RXRB,chr6,-,33161364,33168465,33162458,33168253,33161364,33162606,TGA
VPS52,chr6,-,33218048,33239671,33218617,33239452,33218048,33218764,TGA
WDR46,chr6,-,33246884,33257304,33247052,33256947,33246884,33247151,TGA
RGL2,chr6,-,33259430,33267101,33259878,33266387,33259430,33260090,TGA
TAPBP,chr6,-,33267470,33282164,33269536,33281818,33267470,33269548,TGA
ZBTB22,chr6,-,33282182,33285719,33282788,33284693,33282182,33284762,TGA
CUTA,chr6,-,33384218,33386094,33384426,33385962,33384218,33384553,TGA
BAK1,chr6,-,33540328,33548019,33541579,33545381,33540328,33541684,TGA
UQCC2,chr6,-,33664537,33679504,33665429,33679463,33664537,33665527,TGA
IP6K3,chr6,-,33689443,33714762,33690496,33703253,33689443,33690964,TGA
MLN,chr6,-,33762449,33771788,33762601,33768940,33762449,33762612,TGA
NUDT3,chr6,-,34247455,34360451,34256529,34360139,34247455,34256708,TGA
SPDEF,chr6,-,34505578,34524091,34506050,34512232,34505578,34506229,TGA
TCP11,chr6,-,35085848,35109187,35086045,35107846,35085848,35086278,TGA
TULP1,chr6,-,35465650,35480715,35466103,35480635,35465650,35466237,TGA
FKBP5,chr6,-,35541361,35696360,35543611,35610601,35541361,35543719,TGA
CLPS,chr6,-,35762758,35765088,35762922,35765065,35762758,35763054,TGA
C6orf222,chr6,-,36283533,36304662,36285132,36298467,36283533,36285168,TGA
ETV7,chr6,-,36322418,36356164,36322418,36355318,36322418,36322464,TGA
