name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,LastExonStart,LastExonEnd,Group
Olfr1458,chr19,-,13102378,13103284,13102378,13103284,1,13102378,13103284,1
Olfr1459,chr19,-,13145642,13146743,13145733,13146657,1,13145642,13146743,1
Olfr1461,chr19,+,13165015,13165954,13165015,13165954,1,13165015,13165954,1
Olfr1462,chr19,+,13190668,13191592,13190668,13191592,1,13190668,13191592,1
Olfr1463,chr19,+,13234251,13235184,13234251,13235184,1,13234251,13235184,1
Olfr1465,chr19,-,13313359,13314283,13313359,13314283,1,13313359,13314283,1
Olfr1466,chr19,+,13341759,13342692,13341759,13342692,1,13341759,13342692,1
Olfr1467,chr19,+,13364629,13365556,13364629,13365556,1,13364629,13365556,1
Olfr1469,chr19,+,13410570,13411500,13410570,13411500,1,13410570,13411500,1
Olfr1471,chr19,+,13445013,13445958,13445013,13445958,1,13445013,13445958,1
Olfr1472,chr19,-,13453570,13454515,13453570,13454515,1,13453570,13454515,1
Olfr1474,chr19,+,13470971,13471916,13470971,13471916,1,13470971,13471916,1
Olfr1475,chr19,-,13479251,13480196,13479251,13480196,1,13479251,13480196,1
Olfr1477,chr19,+,13500545,13503292,13502344,13503292,2,13502319,13503292,2
Olfr1480,chr19,+,13529674,13530622,13529674,13530622,1,13529674,13530622,1
Olfr1484,chr19,+,13585305,13586253,13585305,13586253,1,13585305,13586253,1
Olfr1487,chr19,+,13619163,13620111,13619163,13620111,1,13619163,13620111,1
Olfr1489,chr19,+,13633112,13634054,13633112,13634054,1,13633112,13634054,1
Olfr1490,chr19,+,13654445,13655396,13654445,13655396,1,13654445,13655396,1
Olfr1491,chr19,+,13704828,13705788,13704828,13705788,1,13704828,13705788,1
Olfr1494,chr19,+,13749107,13750055,13749107,13750055,1,13749107,13750055,1
Olfr1495,chr19,+,13768306,13769395,13768343,13769303,1,13768306,13769395,1
Olfr1496,chr19,+,13780547,13781614,13780613,13781567,1,13780547,13781614,1
Olfr1497,chr19,-,13794664,13795609,13794664,13795609,1,13794664,13795609,1
Olfr1499,chr19,-,13814606,13815658,13814643,13815588,1,13814606,13815658,1
Olfr1500,chr19,-,13827434,13828459,13827458,13828394,1,13827434,13828459,1
Olfr1501,chr19,-,13838223,13839171,13838223,13839171,1,13838223,13839171,1
Olfr1502,chr19,+,13861794,13862745,13861794,13862745,1,13861794,13862745,1
Olfr1504,chr19,-,13887220,13888305,13887260,13888208,1,13887220,13888305,1
Olfr1505,chr19,+,13918941,13920044,13919021,13919972,1,13918941,13920044,1
Tle4,chr19,-,14448071,14597983,14449733,14597412,20,14448071,14449841,2
Psat1,chr19,-,15904677,15925059,15906045,15924923,9,15904677,15906151,2
Cep78,chr19,-,15955773,15984989,15955839,15984880,15,15955773,15956403,2
Gnaq,chr19,+,16132830,16387463,16133325,16383394,7,16383203,16387463,2
Gna14,chr19,+,16435666,16610818,16436693,16609530,7,16609339,16610818,2
Vps13a,chr19,-,16616762,16780822,16616864,16780769,72,16616762,16616915,2
Foxb2,chr19,-,16872315,16873830,16872353,16873640,1,16872315,16873830,1
Prune2,chr19,+,16956117,17223932,16956256,17220814,20,17220783,17223932,2
Gcnt1,chr19,-,17326140,17356667,17329072,17330359,3,17326140,17330488,2
Rfk,chr19,+,17394042,17401349,17394310,17399603,4,17399472,17401349,2
Pcsk5,chr19,-,17432831,17837632,17433392,17837152,38,17432831,17433775,2
Ostf1,chr19,-,18579327,18631789,18581269,18631653,10,18579327,18581328,2
Nmrk1,chr19,+,18631949,18652194,18636113,18651243,9,18651235,18652194,2
2410127L17Rik,chr19,+,18670779,18704788,18670999,18704121,8,18704019,18704788,2
D030056L22Rik,chr19,+,18713235,18718428,18713323,18717374,2,18717221,18718428,2
Trpm6,chr19,+,18749982,18892510,18750030,18892137,39,18892003,18892510,2
Rorb,chr19,-,18930604,19111196,18937879,19110558,10,18930604,18938035,2
Anxa1,chr19,-,20373427,20390944,20373713,20384758,13,20373427,20373770,2
Aldh1a1,chr19,+,20601960,20643462,20602011,20642966,13,20642893,20643462,2
Aldh1a7,chr19,-,20692952,20727562,20693462,20727512,13,20692952,20693535,2
Tmc1,chr19,-,20783457,20954202,20785093,20940908,21,20783457,20785116,2
Zfand5,chr19,+,21272277,21282289,21276434,21280571,6,21280422,21282289,2
Gda,chr19,-,21391306,21472672,21395187,21472490,14,21391306,21395258,2
Gm3443,chr19,+,21555673,21557657,21555673,21557657,2,21557532,21557657,2
1110059E24Rik,chr19,-,21597311,21652976,21598189,21652708,4,21597311,21598334,2
Abhd17b,chr19,+,21653308,21685637,21678355,21684317,4,21684097,21685637,2
Tmem2,chr19,+,21778341,21858327,21792649,21856351,24,21856154,21858327,2
Trpm3,chr19,+,22139118,22989882,22139118,22988308,25,22986855,22989882,2
Klf9,chr19,+,23141225,23166911,23141754,23164912,2,23164682,23166911,2
Smc5,chr19,-,23206440,23273897,23208827,23273818,24,23206440,23208968,2
Mamdc2,chr19,-,23302608,23448322,23303621,23448058,14,23302608,23303686,2
1700028P14Rik,chr19,-,23558759,23652812,23558854,23652726,6,23558759,23559037,2
Gm9493,chr19,+,23619741,23620320,23619741,23620320,1,23619741,23620320,1
Gm6563,chr19,+,23675843,23676712,23675847,23676480,1,23675843,23676712,1
Ptar1,chr19,+,23687399,23721129,23687459,23720400,7,23720057,23721129,2
Gm9938,chr19,+,23723278,23725034,23724299,23724638,1,23723278,23725034,1
Apba1,chr19,+,23758875,23949597,23892805,23945781,13,23945709,23949597,2
Fam189a2,chr19,-,23972750,24031019,23973424,24030937,11,23972750,23973631,2
Tjp2,chr19,-,24094522,24225026,24095424,24138823,23,24094522,24095590,2
Fxn,chr19,-,24261452,24280605,24261902,24280565,5,24261452,24262053,2
Pip5k1b,chr19,-,24294793,24555872,24295551,24439121,15,24294793,24295554,2
Fam122a,chr19,-,24476501,24477356,24476501,24477356,1,24476501,24477356,1
Tmem252,chr19,+,24674007,24679661,24674068,24677812,2,24677535,24679661,2
Pgm5,chr19,-,24683015,24861855,24684484,24861789,11,24683015,24684574,2
Gm10053,chr19,+,24875685,24876634,24875752,24876070,1,24875685,24876634,1
Foxd4,chr19,-,24898964,24901309,24899499,24900834,1,24898964,24901309,1
Cbwd1,chr19,-,24919915,24961616,24920592,24961531,15,24919915,24920702,2
Dock8,chr19,+,24999528,25202432,24999650,25201047,48,25200986,25202432,2
Kank1,chr19,+,25236974,25434496,25378493,25433583,14,25433520,25434496,2
Dmrt1,chr19,+,25505617,25604329,25505853,25603350,5,25603186,25604329,2
Dmrt3,chr19,+,25610536,25623920,25610798,25623223,2,25622261,25623920,2
Dmrt2,chr19,+,25672419,25679010,25673451,25678724,4,25677666,25679010,2
Smarca2,chr19,+,26605114,26778321,26619719,26777370,33,26777334,26778321,2
Gm815,chr19,+,26885924,26888639,26885978,26888431,4,26888308,26888639,2
Vldlr,chr19,+,27217356,27254231,27217614,27249140,19,27249104,27254231,2
Kcnv2,chr19,+,27322587,27337179,27322750,27333923,2,27333641,27337179,2
D19Bwg1357e,chr19,-,27388701,27429820,27390180,27427121,18,27388701,27390313,2
Rfx3,chr19,-,27768138,28011140,27768454,27900895,17,27768138,27768693,2
Glis3,chr19,-,28258850,28680077,28262978,28666140,11,28258850,28263115,2
Slc1a1,chr19,+,28835073,28913960,28835241,28911900,12,28911653,28913960,2
4430402I18Rik,chr19,-,28923063,28964154,28927660,28963550,13,28923063,28923702,3
Ppapdc2,chr19,+,28963952,28966811,28964000,28964879,1,28963952,28966811,1
Cdc37l1,chr19,+,28990493,29017569,28990537,29016104,7,29016005,29017569,2
Ak3,chr19,-,29020832,29047961,29022825,29047829,5,29020832,29022946,2
Rcl1,chr19,+,29101374,29143843,29101504,29143292,9,29143141,29143843,2
Jak2,chr19,+,29251827,29313080,29262207,29311848,24,29311740,29313080,2
Insl6,chr19,-,29321343,29325356,29321434,29325315,2,29321343,29321739,2
Rln1,chr19,-,29331706,29334670,29331819,29334596,2,29331706,29332166,2
Plgrkt,chr19,-,29348598,29361970,29348883,29358397,6,29348598,29349005,2
Cd274,chr19,+,29367454,29388095,29372467,29385412,7,29385389,29388095,2
Pdcd1lg2,chr19,+,29410918,29471157,29422383,29454577,6,29470515,29471157,3
Ric1,chr19,+,29522281,29606829,29522522,29604149,26,29603860,29606829,2
Ermp1,chr19,-,29608213,29648415,29612514,29648355,15,29608213,29612679,2
Mlana,chr19,+,29697920,29708448,29700099,29708233,5,29708173,29708448,2
9930021J03Rik,chr19,-,29714401,29805507,29716007,29805507,8,29714401,29719606,2
Ranbp6,chr19,-,29808399,29812974,29809632,29812950,1,29808399,29812974,1
Il33,chr19,+,29925113,29960718,29949670,29959041,8,29958849,29960718,2
Trpd52l3,chr19,+,30003789,30006020,30003846,30004542,1,30003789,30006020,1
Uhrf2,chr19,+,30030512,30093722,30030778,30092864,16,30092717,30093722,2
Gldc,chr19,-,30098448,30175418,30098966,30175260,25,30098448,30099110,2
Mbl2,chr19,+,30232927,30239685,30233980,30239524,6,30239150,30239685,2
Dkk1,chr19,-,30545862,30549665,30547184,30549379,4,30545862,30547438,2
Prkg1,chr19,-,30567550,31765033,30569237,31764822,18,30567550,30569336,2
Cstf2t,chr19,+,31082840,31086590,31083065,31084964,1,31082840,31086590,1
A1cf,chr19,+,31868760,31949406,31893099,31947510,12,31947358,31949406,2
Asah2,chr19,-,31984653,32061469,31986757,32057923,22,31984653,31986947,2
Sgms1,chr19,-,32122726,32388512,32124344,32160164,10,32122726,32124524,2
Rpl9-ps6,chr19,-,32465884,32466575,32465972,32466551,1,32465884,32466575,1
Minpp1,chr19,+,32485768,32515370,32485940,32514369,5,32513972,32515370,2
Papss2,chr19,+,32620004,32667187,32620153,32665567,13,32665425,32667187,2
Atad1,chr19,-,32672562,32712298,32674243,32706996,10,32672562,32674364,2
Pten,chr19,+,32757496,32826160,32758444,32820028,9,32819842,32826160,2
Rnls,chr19,-,33137746,33392295,33138121,33382412,5,33137746,33138274,2
Gm8975,chr19,-,33459608,33473191,33461537,33473191,7,33459608,33460875,3
Lipo4,chr19,-,33498036,33517780,33511455,33517780,8,33498036,33499389,3
Lipo1,chr19,-,33555159,33590308,33556230,33584968,11,33555159,33556479,2
Lipo2,chr19,-,33719669,33769142,33720778,33751352,12,33719669,33721024,2
Gm5097,chr19,-,33775520,33787462,33777645,33787462,7,33775520,33776782,3
Gm5519,chr19,+,33822907,33825071,33822907,33825071,2,33824910,33825071,2
Lipf,chr19,+,33961186,33976810,33964521,33976698,10,33976467,33976810,2
Lipk,chr19,+,34008253,34047903,34018689,34047015,10,34046775,34047903,2
Lipn,chr19,+,34067357,34084918,34068628,34084849,10,34084615,34084918,2
Lipm,chr19,+,34100942,34122687,34101169,34121396,10,34121129,34122687,2
Ankrd22,chr19,-,34122548,34166053,34123460,34165775,6,34122548,34123538,2
Stambpl1,chr19,+,34192228,34240333,34220236,34240073,11,34240016,34240333,2
Acta2,chr19,-,34241089,34255336,34241666,34252553,9,34241089,34241810,2
Fas,chr19,+,34290658,34327770,34290714,34327324,9,34326992,34327770,2
Ch25h,chr19,-,34473785,34475135,34474229,34475126,1,34473785,34475135,1
Lipa,chr19,-,34492317,34527474,34493979,34524842,10,34492317,34494213,2
Ifit2,chr19,+,34550709,34576419,34570365,34574474,3,34573066,34576419,2
Ifit3,chr19,+,34583530,34588731,34583599,34588267,2,34587060,34588731,2
Ifit1bl1,chr19,-,34592887,34601968,34593642,34601921,2,34592887,34595023,2
Ifit3b,chr19,+,34607969,34613401,34607993,34612637,2,34611430,34613401,2
Ifit1bl2,chr19,-,34617050,34640743,34618813,34629759,3,34617050,34620182,2
Ifit1,chr19,+,34640870,34650009,34640982,34648857,2,34647470,34650009,2
Slc16a12,chr19,-,34668402,34747289,34670630,34690753,7,34668402,34670893,2
Pank1,chr19,-,34810893,34879455,34812327,34879076,7,34810893,34812387,2
Kif20b,chr19,+,34922357,34975731,34924625,34975570,32,34975492,34975731,2
Htr7,chr19,-,35958733,36057340,35960356,36057253,3,35958733,35960399,2
Rpp30,chr19,+,36083715,36104772,36083736,36104445,11,36104335,36104772,2
Ankrd1,chr19,-,36111964,36119844,36112706,36119781,9,36111964,36112817,2
Pcgf5,chr19,+,36379066,36456192,36412124,36455668,9,36455620,36456192,2
Hectd2,chr19,+,36554668,36621135,36554783,36618844,21,36618723,36621135,2
Ppp1r3c,chr19,-,36731736,36736653,36733414,36736566,2,36731736,36734354,2
Tnks2,chr19,+,36834231,36893477,36834537,36890803,27,36890740,36893477,2
Fgfbp3,chr19,-,36917549,36919615,36918463,36919216,2,36917549,36919277,2
Btaf1,chr19,+,36926078,37012752,36926387,37011404,38,37011260,37012752,2
Cpeb3,chr19,-,37021290,37207462,37024859,37174974,11,37021290,37025087,2
March5,chr19,+,37207542,37222139,37207869,37221506,6,37221389,37222139,2
Ide,chr19,-,37268742,37330613,37270741,37330613,24,37268742,37270837,2
Kif11,chr19,+,37376402,37421859,37376593,37420390,22,37420258,37421859,2
Hhex,chr19,+,37434809,37440731,37434869,37439805,4,37439583,37440731,2
Exoc6,chr19,+,37550417,37683245,37550464,37682978,22,37682845,37683245,2
Cyp26c1,chr19,+,37685580,37693398,37685679,37693307,6,37692929,37693398,2
Cyp26a1,chr19,+,37697807,37701528,37697909,37701351,7,37701009,37701528,2
Myof,chr19,-,37899035,38043577,37899728,38043323,53,37899035,37899767,2
Cep55,chr19,+,38055024,38074425,38057800,38073498,9,38073297,38074425,2
Ffar4,chr19,+,38097078,38114263,38097126,38114004,3,38113614,38114263,2
Rbp4,chr19,-,38116619,38125321,38116871,38125068,6,38116619,38116909,2
Pde6c,chr19,+,38132780,38183947,38132945,38183739,22,38183677,38183947,2
Fra10ac1,chr19,-,38188480,38224138,38188757,38221913,14,38188480,38188800,2
Lgi1,chr19,+,38264535,38312214,38264882,38306455,8,38305619,38312214,2
Slc35g1,chr19,+,38395979,38405607,38396114,38403378,3,38402639,38405607,2
Plce1,chr19,+,38524196,38785030,38524258,38780748,32,38782536,38785030,3
Noc3l,chr19,-,38788127,38819237,38789544,38819101,21,38788127,38789697,2
Tbc1d12,chr19,+,38836578,38919923,38836706,38917939,13,38917870,38919923,2
Hells,chr19,+,38930914,38971051,38931407,38967827,22,38967732,38971051,2
Cyp2c55,chr19,+,39007018,39042693,39007045,39042198,9,39042016,39042693,2
Cyp2c65,chr19,+,39061014,39093944,39061029,39093504,9,39093322,39093944,2
Cyp2c66,chr19,+,39113897,39186756,39113928,39186630,9,39186448,39186756,2
Cyp2c29,chr19,+,39287073,39330699,39287117,39330433,9,39330251,39330699,2
Cyp2c38,chr19,-,39389555,39463075,39390930,39463054,9,39389555,39391112,2
Cyp2c39,chr19,+,39510861,39568529,39510870,39568194,9,39568012,39568529,2
Cyp2c67,chr19,-,39608841,39649051,39609076,39649030,9,39608841,39609261,2
Cyp2c68,chr19,-,39688833,39741054,39689068,39741041,9,39688833,39689253,2
Cyp2c40,chr19,-,39767070,39812814,39767305,39812809,9,39767070,39767490,2
Cyp2c69,chr19,-,39842659,39886769,39842891,39886707,9,39842659,39843076,2
Cyp2c37,chr19,+,39992423,40012243,39992439,40011908,9,40011726,40012243,2
Cyp2c54,chr19,-,40037940,40073811,40038236,40073811,9,40037940,40038418,2
Cyp2c50,chr19,+,40089687,40113950,40089699,40113615,8,40113433,40113950,2
Cyp2c70,chr19,-,40153352,40187286,40153575,40187262,9,40153352,40153757,2
Pdlim1,chr19,-,40221172,40271616,40222584,40271441,7,40221172,40222771,2
Sorbs1,chr19,-,40295048,40402267,40295048,40402267,22,40295048,40295116,2
Aldh18a1,chr19,-,40550256,40588463,40551147,40585577,19,40550256,40551329,2
Tctn3,chr19,-,40596445,40612233,40597311,40612144,14,40596445,40597542,2
Entpd1,chr19,+,40659769,40741602,40659884,40739029,10,40738822,40741602,2
Ccnj,chr19,+,40831278,40848572,40832019,40846098,6,40845698,40848572,2
Zfp518a,chr19,+,40894704,40917947,40911628,40916065,5,40911497,40917947,2
Blnk,chr19,-,40928926,40994535,40929172,40994058,17,40928926,40929292,2
Dntt,chr19,+,41029274,41059523,41029438,41059152,12,41059065,41059523,2
Opalin,chr19,-,41062473,41077113,41063802,41077036,6,41062473,41063979,2
Tll2,chr19,-,41083980,41206774,41084181,41206645,21,41083980,41084316,2
Tm9sf3,chr19,-,41210841,41264004,41215071,41263854,15,41210841,41215139,2
Pik3ap1,chr19,-,41274217,41385070,41274295,41384969,17,41274217,41274353,2
Lcor,chr19,+,41549638,41559781,41552498,41559280,3,41558310,41559781,2
Gm340,chr19,+,41582369,41586536,41582369,41586536,2,41583543,41586536,2
AI606181,chr19,+,41593362,41596158,41593392,41593782,1,41593362,41596158,1
Slit1,chr19,-,41600258,41743665,41600450,41743408,37,41600258,41600689,2
Arhgap19,chr19,-,41766590,41802084,41770151,41802027,11,41766590,41770196,2
Frat2,chr19,-,41845977,41848132,41847215,41847911,1,41845977,41848132,1
Rrp12,chr19,-,41862851,41896153,41863206,41896077,34,41862851,41863312,2
Pgam1,chr19,+,41911870,41918664,41912047,41917775,4,41917605,41918664,2
Exosc1,chr19,-,41922979,41933314,41923981,41933282,8,41922979,41924088,2
Zdhhc16,chr19,+,41933471,41944095,41937607,41943696,11,41943581,41944095,2
Mms19,chr19,-,41941085,41981157,41944552,41981113,31,41941085,41944580,2
Ubtd1,chr19,+,41981762,42034641,41981938,42033974,3,42033588,42034641,2
Ankrd2,chr19,+,42036037,42045110,42036047,42045007,9,42044860,42045110,2
Hoga1,chr19,+,42045831,42070953,42045917,42070337,7,42070187,42070953,2
4933411K16Rik,chr19,+,42052247,42053627,42052431,42053346,1,42052247,42053627,1
Morn4,chr19,-,42074938,42086370,42076106,42078550,5,42074938,42076255,2
Pi4k2a,chr19,+,42090434,42122218,42090501,42119954,9,42119792,42122218,2
Avpi1,chr19,-,42123272,42129059,42123688,42125016,3,42123272,42123848,2
Marveld1,chr19,+,42147399,42151703,42147648,42148170,2,42150797,42151703,3
Zfyve27,chr19,+,42170566,42194590,42171546,42190447,13,42190382,42194590,2
Sfrp5,chr19,-,42197970,42202252,42198684,42202011,3,42197970,42199031,2
Golga7b,chr19,+,42247573,42270348,42256171,42268462,7,42268351,42270348,2
Crtac1,chr19,-,42283036,42431783,42283561,42431633,15,42283036,42283680,2
R3hcc1l,chr19,+,42518758,42592343,42562565,42590672,7,42590604,42592343,2
Loxl4,chr19,-,42593981,42612813,42595333,42608531,15,42593981,42595404,2
Pyroxd2,chr19,-,42725857,42752775,42726918,42752463,16,42725857,42726989,2
Hps1,chr19,-,42755104,42779978,42755633,42778238,20,42755104,42755796,2
Hpse2,chr19,-,42788946,43388311,42788946,43388311,12,42788946,42789112,2
Cnnm1,chr19,+,43440435,43497212,43440444,43495038,11,43494958,43497212,2
Got1,chr19,-,43499751,43524605,43500417,43524455,9,43499751,43500557,2
Nkx2-3,chr19,+,43612324,43615892,43612500,43615045,2,43614305,43615892,2
Slc25a28,chr19,-,43663821,43674881,43664125,43674766,4,43663821,43664643,2
Entpd7,chr19,+,43689671,43733697,43690273,43729935,13,43729697,43733697,2
Cox15,chr19,-,43733253,43753000,43736720,43752911,9,43733253,43736852,2
Cutc,chr19,+,43752995,43768631,43753162,43768289,9,43768174,43768631,2
Abcc2,chr19,+,43782191,43840740,43782403,43837557,32,43837427,43840740,2
Dnmbp,chr19,-,43847966,43912392,43848092,43912379,15,43847966,43848278,2
Cpn1,chr19,-,43956306,43986556,43956492,43986288,9,43956306,43956636,2
Cyp2c44,chr19,-,44005021,44029247,44005440,44029187,9,44005021,44005622,2
Erlin1,chr19,-,44034943,44069785,44036926,44069384,12,44034943,44037148,2
Chuk,chr19,-,44073334,44107480,44074510,44107392,21,44073334,44074540,2
Cwf19l1,chr19,-,44108643,44135876,44110515,44135788,14,44108643,44110660,2
Bloc1s2,chr19,-,44139265,44146446,44139681,44146416,5,44139265,44139713,2
Pkd2l1,chr19,-,44147636,44192442,44148506,44192274,15,44147636,44148548,2
Scd3,chr19,+,44203287,44244016,44203520,44241859,6,44241659,44244016,2
Scd2,chr19,+,44293675,44306864,44294387,44303200,6,44303000,44306864,2
Scd4,chr19,+,44333091,44346743,44333491,44344899,6,44344699,44346743,2
Scd1,chr19,-,44394450,44407709,44397918,44407409,6,44394450,44398118,2
Wnt8b,chr19,+,44493471,44514273,44493549,44512082,6,44511536,44514273,2
Sec31b,chr19,-,44516956,44545864,44517308,44543779,26,44516956,44517488,2
Gm20538,chr19,-,44543721,44552831,44543721,44552831,2,44543721,44543812,2
Ndufb8,chr19,-,44550239,44555440,44550319,44555401,5,44550239,44550412,2
Hif1an,chr19,+,44562849,44576274,44562877,44571158,8,44571113,44576274,2
Pax2,chr19,+,44756044,44837851,44757393,44836027,10,44835950,44837851,2
Fam178a,chr19,+,44931118,44983787,44931310,44980591,20,44980555,44983787,2
Sema4g,chr19,+,44989100,45003397,44992514,45001997,15,45001167,45003397,2
Mrpl43,chr19,-,45005013,45006442,45005698,45006394,3,45005013,45005940,2
Peo1,chr19,+,45006557,45012762,45007129,45011904,5,45011583,45012762,2
Lzts2,chr19,+,45015175,45027104,45021428,45026485,5,45025801,45027104,2
Pdzd7,chr19,-,45026906,45045772,45027614,45045643,16,45026906,45027974,2
Sfxn3,chr19,+,45047575,45056383,45049106,45054701,11,45054604,45056383,2
Kazald1,chr19,+,45076138,45079289,45076681,45078967,5,45078866,45079289,2
Tlx1,chr19,+,45150679,45156943,45150915,45156116,3,45155893,45156943,2
Lbx1,chr19,-,45232683,45235812,45233733,45235227,2,45232683,45234257,2
Btrc,chr19,+,45363733,45533341,45363838,45527425,15,45528972,45533341,3
Poll,chr19,-,45552274,45560531,45552805,45559691,9,45552274,45553170,2
Dpcd,chr19,+,45560614,45578279,45560643,45577575,6,45577470,45578279,2
Fbxw4,chr19,-,45578253,45660312,45578805,45660029,9,45578253,45578925,2
Fgf8,chr19,-,45736812,45742915,45736989,45742684,5,45736812,45737280,2
Npm3,chr19,-,45747733,45749591,45748170,45749556,6,45747733,45748051,3
Mgea5,chr19,-,45750260,45783520,45752143,45783130,16,45750260,45752280,2
Kcnip2,chr19,-,45792345,45816061,45793669,45815803,10,45792345,45793717,2
9130011E15Rik,chr19,-,45818143,45998488,45818885,45978701,26,45818143,45818978,2
Hps6,chr19,+,46003477,46006173,46003625,46006043,1,46003477,46006173,1
Ldb1,chr19,-,46032615,46045211,46033110,46044854,11,46032615,46033341,2
Pprc1,chr19,+,46056538,46072911,46056590,46072652,14,46072548,46072911,2
Nolc1,chr19,+,46075862,46085528,46076029,46084170,13,46084011,46085528,2
Elovl3,chr19,+,46131896,46135307,46132069,46134802,4,46134374,46135307,2
Pitx3,chr19,-,46135684,46148326,46136017,46137482,4,46135684,46136605,2
Gbf1,chr19,+,46152508,46286510,46163529,46285940,40,46285659,46286510,2
Nfkb2,chr19,+,46304736,46312090,46306003,46311894,23,46311772,46312090,2
Psd,chr19,-,46312086,46327156,46312698,46324929,18,46312086,46312929,2
Fbxl15,chr19,+,46328183,46330446,46328473,46330291,4,46330101,46330446,2
